X,Y,Z
15154.791,25448.631,104.601
16091.614,18413.168,276.406
16599.832,21965.918,141.487
6099.085,13891.813,17.4
6237.628,22104.391,61.351
10570.154,18073.656,49.775
10538.411,22051.865,80.36
10683.052,16669.324,-7.608
11925.755,16962.75,47.987
14340.728,18287.434,97.572
16094.851,18419.734,158.29
6227.422,22114.988,93.294
7488.828,20907.277,-13.4
11366.169,20839.744,183.262
11912.461,16949.055,172.737
12577.457,24996.432,80.314
14808.643,17959.449,89.834
15600.018,16817.662,55.336
16575.781,15779.419,190.274
5466.392,16602.92,236.555
5498.634,17659.543,51.955
6624.651,14547.206,-29.242
6627.246,17135.953,132.893
8900.921,15707.88,-3.767
8994.955,21635.795,-39.696
9891.387,15885.204,95.8
13990.832,19521.68,80.386
13851.679,22512.395,137.034
14108.341,24222.859,128.647
14754.153,16084.169,34.101
6037.074,18369.268,20.403
6569.349,17122.258,27.746
6413.847,22087.865,-11.351
8197.735,21505.137,-0.911
13577.388,22287.02,83.649
14446.357,27105.211,80.785
15639.345,22609.072,19.1
16170.586,23951.252,42.259
16359.018,16383.786,-3.489
16348.608,27298.75,103.917
6044.173,18368.354,27.39
8237.184,21500.953,18.969
11064.247,24633.658,-20.08
11879.623,17294.252,14.784
14882.425,23527.188,-0.865
8191.541,21512.895,18.044
8884.316,15724.566,-26.022
9685.864,16651.41,-47.36
10097.731,17216.818,189.271
10360.423,25835.902,102.006
10797.651,23159.164,199.012
12356.969,14504.468,175.838
14025.735,26790.102,160.137
14930.353,25501.275,102.82
15972.385,16228.867,3.92
8525.749,18808.121,28.876
9197.889,20058.48,2.17
9696.864,16636.725,19.931
10343.721,25846.969,120.326
10687.241,17987.594,63.161
12036.255,24855.131,-33.646
12662.295,17635.521,-33.098
14129.502,22518.58,16.722
14729.581,17928.605,-3.943
15564.958,25016.252,46.317
16368.769,23803.148,30.812
6434.104,20227.99,66.502
8190.439,21519.676,68.887
8608.396,15920.359,64.659
11835.677,20297.145,53.239
12037.479,24853.17,4.872
12540.347,25750.963,-33.087
12724.77,20162.188,95.283
16588.535,15861.148,49.705
7332.018,14708.385,52.686
8219.093,21504.898,-24.131
8834.455,15701.921,20.436
12261.794,19284.232,31.659
8192.201,21503.516,-19.977
8898.324,15715.158,-3.619
11150.34,19032.191,-5.901
12583.379,25905.012,-11.439
12674.153,20921.707,156.209
15497.933,25024.543,57.022
15815.016,21351.357,17.724
5346.71,17713.76,84.031
6445.505,18818.32,28.025
7661.622,15367.525,41.423
8979.771,15328.238,116.426
12182.149,25099.396,-32.74
15775.004,21366.324,155.792
5596.118,19993.654,-34.49
6749.223,23421.102,37.313
8201.649,21489.969,32.618
9474.538,17111.273,59.981
9842.942,21540.619,-1.456
11230.102,19661.385,78.893
11596.306,18482.559,123.803
13233.379,22301.668,57.916
13972.876,17908.043,130.428
15295.528,21947.566,12.786
4984.104,17717.236,42.641
6644.604,14580.606,86.501
8121.14,19539.131,57.04
8196.226,21512.641,21.317
9622.319,25521.141,10.831
10046.117,19882.758,13.504
11733.1,17402.219,29.565
11908.942,18402.043,260.675
15001.957,25396.301,51.844
4468.549,18372.76,8.832
5898.42,16831.469,10.809
7788.258,15434.98,108.794
8217.863,21495.373,-37.22
8300.466,16842.027,41.727
9641.685,25542.363,-35.322
12060.946,25200.396,14.696
12444.157,16820.195,151.792
13090.757,23346.979,16.508
15853.036,26327.551,160.796
5541.971,20247.709,26.801
7798.218,15435.846,203.424
8209.689,21519.682,-24.566
9873.569,21265.76,36.936
12237.88,21991.715,127.653
12991.883,24791.561,-5.375
16271.271,18230.562,26.243
8156.638,23596.812,47.642
8690.242,22563.533,100.945
12233.149,22001.961,45.699
13003.968,24789.943,-5.004
13105.265,26909.168,32.803
13250.212,22223.014,66.568
14008.587,19549.979,9.008
14413.631,17501.363,126.015
5147.042,14724.08,12.953
8980.736,21016.996,139.395
9514.307,22501.758,14.865
10650.203,17981.795,11.703
12020.807,22639.973,481.589
12047.293,22632.434,115.616
12712.876,20140.961,191.114
13916.252,25077.277,32.11
14000.439,19581.604,316.151
15175.608,26494.756,64.194
15573.519,22655.768,18.283
6932.5,15890.934,79.65
7762.797,16466.953,102.849
9470.51,17838.807,25.679
10611.646,25603.461,0.272
15081.389,21605.178,56.038
15147.46,25421.631,23.517
15562.613,22669.771,12.146
15584.852,16838.518,85.302
15591.606,20227.271,14.22
16229.9,15736.35,188.919
6867.037,21246.08,45.059
6764.865,21905.668,97.438
8862.805,15697.242,111.965
9165.1,20145.002,69.508
9688.57,16743.609,61.692
11796.34,17406.836,236.563
15233.492,25359.744,80.591
16779.363,15767.377,59.615
5487.372,17768.428,56.716
6631.819,14563.108,144.788
6610.552,17097.803,25.266
6764.658,21898.93,5.41
10861.376,19166.48,123.278
12842.751,23044.908,117.018
13136.757,21186.051,41.576
14978.595,23365.936,90.758
15226.619,25370.799,-32.293
5663.638,13915.3,81.812
6631.188,14562.205,78.263
7829.337,15257.486,163.282
8266.986,23577.84,-20.85
10327.35,13872.219,-4.175
10862.994,19177.104,57.005
11055.393,18927.279,204.98
12932.602,17894.461,144.8
13771.943,26310.74,72.572
15473.266,22861.875,-11.859
16302.817,14863.33,100.855
5817.905,18703.037,18.044
6629.187,17139.285,101.225
6875.841,15852.108,25.05
9553.948,18741.385,97.202
10496.863,18603.455,116.9
12493.62,26567.783,-23.732
13041.01,23151.336,31.319
13452.057,18162.629,47.949
15069.222,21005.234,91.666
16924.561,26112.223,44.613
5425.504,16410.535,16.862
6860.923,21232.326,63.29
7700.254,18965.439,-1.396
9438.98,20209.52,43.79
10998.64,19100.469,263.569
12503.419,26569.504,30.145
6858.745,21235.682,23.43
7283.308,16970.674,89.208
9916.851,21295.895,38.647
12300.14,18846.336,70.13
12550.834,23422.971,1.032
13034.774,21080.783,-3.933
16039.069,23813.184,-6.448
5227.795,17857.752,18.68
6851.098,21247.197,50.456
7333.083,16043.435,88.597
7355.544,14789.226,130.524
8420.608,22420.863,10.335
8884.829,15203.812,3.62
9509.092,17126.213,30.228
9520.647,23096.111,176.419
11766.668,17286.869,14.667
13110.854,19982.352,178.706
6749.365,15904.305,47.479
7697.89,20406.291,27.772
8920.817,15173.66,20.53
10054.341,19917.127,52.624
10286.715,25796.289,49.435
12284.657,19363.469,57.997
12574.884,18119.936,20.359
15775.738,22415.781,88.203
5848.005,14595.485,168.69
8163.083,23616.299,-36.582
9574.381,16679.346,11.565
9949.073,21321.807,49.044
10075.901,19899.596,94.663
10939.933,25321.078,102.367
12116.097,25192.65,-6.6
14228.512,20347.482,152.828
15594.679,16800.463,41.982
6649.595,20608.549,6.16
9205.505,25100.479,55.452
9626.932,16636.838,20.595
14219.215,20344.189,23.696
15597.586,16810.152,0.41
16374.695,27335.723,98.25
14674.922,17996.244,29.145
16358.85,27335.695,133.875
6699.205,14548.475,45.053
7064.612,16683.15,129.299
7793.293,15427.806,93.022
10043.938,19548.023,12.82
10691.338,18031.637,182.854
11703.765,17433.977,60.43
13058.477,26841.68,40.396
15589.28,22596.09,12.404
5659.672,21108.15,27.739
7294.761,22083.494,-1.547
7438.503,19026.338,48.845
9663.174,16760.234,83.096
11360.38,19627.432,-42.849
11733.819,17389.922,61.355
12806.232,17689.934,-18.255
13066.746,26840.129,-5.828
14162.708,22503.662,34.216
15580.846,20056.115,89.102
16734.625,15659.394,44.391
5668.149,21115.625,23.272
5623.99,13993.264,310.284
7163.385,14940.878,-12.857
8208.745,15579.42,4.553
8357.439,16432.139,34.543
8317.62,22098.305,-9.061
8471.377,14542.967,-18.44
8589.311,18455.281,14.923
8664.51,23649.98,47.949
11141.009,16961.168,4.456
12161.216,14216.439,20.781
14205.8,22544.262,42.73
14423.418,17439.736,100.549
14792.767,17989.689,86.529
15574.743,20048.152,64.848
15761.731,16773.072,-49.163
4339.726,15153.117,120.055
4431.715,16812.104,7.804
5921.424,16201.354,197.163
8214.818,15602.325,143.93
11074.205,19003.449,49.454
12340.405,19295.557,12.58
14429.964,17434.664,77.632
4331.073,15161.927,101.792
5675.436,20026.561,-39.284
7061.766,16659.877,97.137
8889.201,15717.507,84.653
9052.615,17705.146,103.078
11255.633,24713.531,5.954
12944.394,17905.037,18.301
15156.674,21040.727,-20.432
4330.255,15161.172,181.459
5290.974,14154.31,0.219
5660.834,20043.877,-17.12
8910.223,15717.451,-9.756
9054.431,17711.562,72.207
11072.437,25539.703,60.255
11259.341,24728.203,-22.913
12534.069,19380.281,60.262
12802.285,23102.148,175.838
16405.375,23811.373,-0.061
16498.928,27276.98,32.303
9566.337,19226.701,25.151
13548.577,22237.328,34.475
13546.035,17810.176,184.645
14882.933,17802.217,94.082
15613.707,16804.738,57.174
4550.263,14721.681,-5.745
6034.49,18624.941,7.155
9438.273,20237.98,11.291
9978.71,15311.833,62.449
11540.067,24929.016,-46.594
12419.228,14609.436,103.047
13517.326,21147.406,8.748
15860.158,26509.672,105.251
5458.753,17792.846,122.979
6856.195,15665.187,20.036
8518.278,23272.902,35.355
9346.266,18853.109,192.747
9439.875,20193.537,92.03
9820.651,21615.84,2.421
10021.394,15389.997,23.07
10926.982,25316.445,92.668
11294.266,18728.164,99.412
11548.243,24930.9,-25.522
14437.442,17979.426,50.788
15347.394,23442.35,19.996
5469.673,20709.039,-2.965
6287.008,22050.346,86.391
6856.986,15663.474,105.468
9548.649,18790.17,140.225
9593.39,22521.541,6.093
9816.459,21612.07,7.969
10907.18,25294.902,37.369
13010.442,21037.213,168.524
13438.967,18159.629,279.584
16849.766,17593.357,-43.389
16874.75,15668.082,41.999
4185.238,15421.938,100.314
5720.941,18621.164,103.04
6638.704,14552.901,349.162
6829.454,15769.44,154.884
8185.243,18873.537,65.3
9372.631,20551.875,-32.272
9578.688,19114.365,-15.402
10572.614,18136.938,95.676
11464.018,19601.865,38.412
13024.93,21028.289,93.391
16146.463,18361.711,88.394
16854.242,17598.463,-35.97
4315.344,17952.324,-28.076
5503.87,17758.523,29.077
5513.301,20296.822,16.297
6616.815,17163.131,51.23
6876.904,21129.244,38.646
8483.42,22554.855,53.529
8976.927,15322.782,103.496
9178.019,16563.004,142.21
11473.379,19610.539,55.929
13031.404,21037.721,112.83
13087.404,26696.141,108.798
14976.994,19030.426,124.187
16183.13,18337.318,177.796
5508.349,17768.5,124.386
6635.113,14571.971,207.556
6613.307,17186.227,18.387
9845.378,18662.414,107.707
10017.729,19458.238,125.315
15617.088,21158.211,14.296
16339.969,16679.789,211.902
6560.674,17159.746,125.19
6771.462,21851.41,21.932
8219.776,24609.068,1.097
8825.46,15824.238,73.93
9614.576,16584.762,49.47
10487.82,19905.98,106.572
11620.636,19579.508,66.107
12181.523,17487.068,272.252
12976.081,21058.115,138.173
13778.298,26307.742,-14.665
14899.609,23501.51,163.23
7495.872,16019.271,112.184
8537.745,15232.276,28.59
8491.294,17184.764,-8.285
9841.539,13806.832,9.088
9824.958,21598.316,-4.366
11628.951,19569.338,-3.638
14091.665,20301.084,89.059
14886.195,23490.268,-21.591
15070.113,25454.451,228.157
16497.545,17294.57,83.937
6588.26,20594.297,5.518
8538.282,15240.963,29.475
8961.713,20711.02,19.58
9432.759,17805.455,49.7
10760.805,23197.689,91.112
14850.906,23300.68,26.542
15313.983,19723.877,78.856
9567.639,19115.756,40.037
12561.441,23373.717,59.93
16627.666,27777.266,65.908
4310.934,17931.609,12.599
6635.217,14549.531,139.682
7199.522,16884.359,-7.188
7941.815,19653.867,-29.984
10258.207,13795.922,30.599
10444.831,19872.195,9.914
11280.731,24645.076,34.362
12476.711,23395.336,162.091
12523.168,25763.637,-4.735
12679.314,21509.037,214.025
15023.674,19079.691,201.21
16356.99,27988.773,51.13
16796.715,25352.715,86.797
16843.154,14140.512,-24.102
4597.929,14694.582,69.204
5534.625,20150.047,-13.3
7476.108,20925.521,71.461
8312.676,16948.654,179.648
8622.575,15135.059,115.955
9218.247,16382.138,180.605
9508.205,23064.668,103.494
9895.902,21369.383,53.247
9870.729,25543.654,88.093
15611.201,22643.9,17.901
16333.79,23817.049,34.854
9416.379,17633.221,2.292
9810.977,13827.557,-39.149
9957.008,15856.251,-5.739
10894.681,25290.484,155.464
11120.776,24579.4,34.771
11156.934,17025.691,-6.854
15545.26,20079.344,84.929
16869.941,26194.684,36.294
8466.528,14679.18,-12.484
8518.893,22524.773,39.267
9397.939,17603.383,43.288
9943.354,19526.01,25.553
10105.488,17262.33,332.217
10618.08,16605.066,-25.024
11100.958,24623.732,61.761
13823.863,26401.473,78.419
13998.946,19584.664,104.026
6644.64,14615.27,47.504
6806.015,21295.211,60.834
7900.265,19516.838,88.279
8359.37,16931.199,31.638
9374.78,25181.84,226.026
9578.873,19134.984,39.048
11650.948,19568.297,65.136
12286.516,19353.205,-16.279
14463.771,27093.182,104.718
16294.167,17395.67,-31.667
5941.254,18689.502,-12.141
6635.782,14588.36,17.726
8224.326,18963.824,33.054
8595.563,24696.701,179.677
9282.653,25160.303,131.925
10043.276,19961.199,36.502
10482.631,24747.49,13.416
14276.253,22491.576,63.355
15066.237,21599.512,157.575
16400.076,16799.854,210.28
9535.478,19203.598,-9.964
10021.469,16063.015,131.98
12101.355,25222.258,79.834
12451.878,23407.445,23.048
13868.976,19465.252,-15.864
15536.249,16858.236,53.792
9853.581,14691.812,84.857
9998.42,16067.846,-21.271
9968.329,19574.551,397.743
11294.9,19698.646,38.083
13298.737,27565.025,184.959
14404.771,22203.119,22.003
14911.136,17166.482,205.601
15071.982,19073.85,43.638
16794.32,15641.078,86.016
16774.441,26087.121,9.532
8355.323,14967.327,-10.556
8310.739,21607.215,13.682
8973.645,15148.009,0.307
10005.396,16067.291,-46.541
13974.761,20301.195,84.003
14874.423,17907.25,29.447
15968.827,26373.32,5.069
16770.494,15668.983,184.747
16900.607,17562.412,66.632
5396.963,16426.27,-10.363
5429.652,17659.75,-9.088
11340.155,20761.979,178.962
13381.192,25614.252,-30.993
13945.282,25077.338,-16.921
15018.971,19205.521,127.541
15259.265,21909.836,2.905
16445.666,27194.045,-48.865
16796,20234.996,307.888
4912.079,20061.781,715.645
5422.178,18910.402,115.877
7332.529,15075.873,43.187
7766.491,16650.252,5.797
9524.177,21578.377,50.326
10196.152,24262.041,26.045
11346.493,20774.238,462.818
15010.886,19202.959,162.277
16157.98,23972.424,-8.799
16324.506,16754.287,555.301
4984.316,20055.627,169.71
7357.252,15089.391,3.706
9127.951,20160.908,37.953
12498.914,25870.572,-5.235
14580.672,22667.947,91.633
15207.3,24534.84,158.009
16095.009,18443.039,89.692
16262.761,15874.12,50.106
16895.035,14235.915,337.134
5685.979,18668.279,16.985
8231.999,22072.953,14.069
9990.966,16078.294,-9.823
10372.159,19256.24,53.611
10544.022,25670.645,8.135
11990.003,14472.062,-3.365
12466.95,16841.912,312.674
12539.816,25015.535,44.725
14577.977,22661.158,69.129
16279.372,17328.953,-6.088
4075.554,15299.373,354.104
6011.584,18312.078,21.97
9842.357,13708.398,-9.404
11984.361,14469.999,33.01
12529.341,23447.186,181.332
14970.066,25488.072,1.05
16366.27,27277.297,37.986
4833.089,15375.379,30.059
6567.331,20718.074,45.599
7084.669,19422.049,36.29
8270.184,18763,133.423
8795.587,14600.696,-47.35
9953.188,21626.395,-21.959
13070.188,20965.67,157.562
14219.479,15598.493,371.289
16294.241,23865.459,-12.366
16432.477,27924.842,100.227
5370.157,16397.707,35.259
7440.075,16577.443,25.446
8791.077,14596.192,-43.796
8819.955,15700.889,12.967
9544.967,17724.062,-26.552
14789.395,24624.838,44.241
14948.982,23441.26,81.011
15924.424,26411.297,-39.509
16430.906,27921.188,57.067
4298.073,17929.908,-13.002
9754.946,13748.388,23.275
9995.004,16073.332,-19.06
16954.332,26066.785,34.284
7065.366,16638.521,27.214
12695.749,17645.664,160.311
13316.194,27499.523,187.252
13888.175,16091.775,242.983
15537.601,24913.229,99.17
16392.084,27195.395,87.565
5763.013,18719.105,47.888
6306.415,20003.893,65.521
7078.713,16700.801,-16.379
7082.389,21859.098,-6.97
7038.211,19475.098,-34.677
8982.867,20999.57,-18.779
9901.612,21708.076,52.789
14418.786,22320.75,-15.922
14726.791,24532.418,130.981
15560.246,24922.635,86.306
16075.547,18242.752,102.094
16372.868,16324.666,52.889
16777.24,25348.891,91.822
5763.813,18724.523,58.465
8313.193,16848.033,33.227
9901.416,21714.4,61.888
10070.075,15425.009,22.745
11294.147,18728.934,76.564
11949.923,19929.145,77.582
15156.688,22067.822,-14.333
16770.451,25362.133,118.742
4165.092,15394.871,132.144
6184.345,22107.562,154.796
7695.6,14206.214,239.682
8260.077,18890.254,40.774
10622.283,14773.176,-20.293
14034.537,26804.844,-42.651
15022.547,26568.389,-26.519
16269.056,23821.527,133.543
5851.833,21235.127,-15.715
8239.501,23595.822,23.965
11642.588,18041.764,83.542
13015.263,23458.84,62.971
14042.063,26795.549,18.828
16056.328,23903.576,-19.9
8406.354,22467.041,30.428
8324.138,23377.33,8.615
12266.469,21904.756,122.824
14090.517,24357.076,24.901
16795.598,26048.807,13.057
5724.485,21097.668,-1.233
7008.42,19345.984,96.978
8483.302,23238.125,-19.039
14041.727,20210.652,180.939
11025.783,17838.512,25.34
14012.102,20197.441,92.078
14892.458,23346.822,90.012
16007.16,16151.396,160.592
15964.416,26205.863,294.722
6448.97,20224.711,-24.115
7475.63,20838.873,18.911
14053.571,24301.004,104.806
14893.604,23345.357,34.511
16234.632,15870.382,84.612
5315.113,17669.234,0.79
8528.062,15192.043,90.159
9965.218,19558.867,160.081
12578.908,23544.672,102.496
12990.54,21005.506,172.31
15136.763,20951.496,70.676
15572.422,22696.816,16.669
5350.375,16449.396,22.183
7066.736,16656.756,297.224
10570.609,19327.936,117.796
16700.885,22049.531,299.285
9880.291,21607.764,155.941
13841.452,26380.244,-35.507
16471.752,27271.955,173.273
4937.065,17626.678,20.643
7436.62,20861.756,43.882
9856.732,21616.047,222.581
10284.835,19286.299,214.191
10466.8,19992.844,127.37
12314.533,19213.531,-4.049
13835.674,26372.195,4.598
14381.357,17968.418,69.321
16462.58,17275.682,75.201
6194.468,19939.938,37.489
8800.016,19229.201,187.401
9577.106,17060.371,224.856
10133.976,24424.699,-11.37
10485.268,19981.977,-22.158
12311.969,19211.047,63.399
12185.691,25171.525,57.792
12842.429,27395.992,41.813
13057.012,19947.291,7.206
16041.747,26203.695,35.753
16263.506,23822.613,-10.522
16453.836,17301.533,36.399
7135.297,13647.416,281.626
8347.43,18709.879,74.513
9359.48,25241.32,156.093
10027.379,20038.207,-7.278
11109.134,24591.641,14.091
11160.695,18089.328,118.71
12550.862,23503.787,-4.971
16432.525,27334.283,38.68
5233.211,17751.613,140.66
10822.708,19114.131,82.99
11262.08,24620.033,100.689
12333.396,19225.336,63.35
12571.852,23411.221,33.133
13512.506,17816.219,21.875
13738.791,23244.305,-6.565
16336.944,15852.056,101.388
16882.635,17534.605,43.365
5789.271,18680.066,3.698
8586.585,22152.324,-3.647
10876.786,16382.784,256.204
12037.705,14477.906,122.821
12329.997,19221.928,38.16
12921.079,24825.176,-23.571
13747.771,23248.398,2.272
14108.593,24251.072,58.216
14856.361,23445.809,13.086
15566.389,16784.67,101.505
15712.042,21288.408,50.439
16326.675,15807.86,89.496
16891.729,18743.305,29.272
5362.328,16399.025,61.182
7778.775,14908.931,292.353
10037.973,15322.848,43.446
12333.866,19228.045,-15.84
12924.687,24816.486,-6.428
15737.569,21267.42,71.627
16978.059,13842.127,77.224
6105.648,18707.191,5.253
7024.644,16680.051,32.046
7949.067,19639.379,-20.598
8536.18,22477.34,27.831
10019.447,15296.231,62.803
11460.129,19447.395,94.338
12352.081,19230.602,85.984
12527.14,18197.012,17.376
13280.222,20469.58,185.761
15740.908,21256.863,63.611
15948.623,16241.557,8.451
7032.384,16704.111,55.481
7032.9,13638.568,195.283
8458.887,22547.42,-22.769
9053.826,17622.451,70.844
10017.75,15292.799,81.26
10220.32,23585.656,114.251
10801.282,16489.209,44.371
11444.165,19469.412,152.395
12331.281,19230.998,37.03
16782.682,26149.873,16.068
5161.075,14194.97,49.885
5995.86,18336.564,23.786
6723.757,23295.373,132.157
7746.258,14165.023,-8.243
8156.596,23603.711,26.888
8263.784,21647.316,-40.612
8644.962,22643.396,-49.525
9828.145,21585.676,36.914
14908.766,25552.902,43.888
15550.542,16819.99,9.946
15737.892,21342.008,-3.968
15937.495,16168.402,129.824
16811.752,14284.025,65.786
5999.086,18322.861,117.534
6584.219,20730.627,-25.201
9585.762,17106.254,111.381
9826.975,21574.744,61.05
15163.942,22070.467,262.772
15947.943,16167.479,152.152
16450.324,17307.32,50.703
16371.351,24369.131,86.041
12333.976,19214.055,25.971
13117.365,26722.824,76.962
13793.323,27720.02,163.983
15595.779,20157.859,84.384
4651.97,14636.838,117.953
5308.257,17705.74,21.354
7700.407,15380.975,-15.507
11844.505,17280.604,15.087
12330.682,19218.736,26.411
13162.462,26683.398,59.167
13998.833,19417.703,61.424
14822.934,24574.729,50.543
15068.528,26475.404,124.644
5309.994,17699.855,0.816
15075.945,26488.98,57.787
5308.423,17716.582,-17.491
6634.056,23185.775,58.142
8274.612,23527.441,0.226
10175.408,24422.105,-11.457
11915.183,20375.32,71.788
12336.072,19225.352,-16.61
16248.269,15808.388,330.535
16516,14479.96,115.476
16539.666,22014.215,98.533
5538.481,17838.121,37.981
6630.294,23174.504,69.889
7291.676,22089.127,22.494
8000.045,18894.533,34.073
11176.255,24621.832,21.942
11957.895,16874.848,-28.119
12318.712,19224.617,52.622
15334.204,19002.225,120.771
16250.048,15830.926,119.582
4324.082,15154.93,124.853
7738.947,15413.783,12.775
7811.801,20345.877,5.633
9540.647,17698.463,37.843
9871.46,21655.646,99.185
13131.244,20966.623,110.693
13086.903,27452.285,80.574
14031.836,19473.498,129.093
15197.754,21070.029,-15.729
15356.713,22082.471,65.635
15916.879,26239.385,22.127
7818.415,20357.541,0.052
8299.344,23567.012,38.077
9759.585,13786.668,55.626
12326.401,19222.947,27.837
12674.955,25176.381,140.683
15223.491,21866.033,-6.313
15942.996,16186.444,239.723
16552.898,21952.068,102.977
7982.785,18846.717,4.717
8304.391,23578.549,-42.861
10070.142,17211.262,21.767
11246.459,19815.92,228.975
12429.891,16789.959,355.621
13753.669,23200.791,-15.28
15200.341,25959.281,14.538
15657.613,16909.494,-8.67
16575.396,14498.657,112.054
16685.027,28060.895,75.936
6169.163,20001.488,-3.749
6633.186,14543.618,-3.246
6936.445,16920.389,16.846
7659.951,15393.039,100.647
8760.15,19193.516,-14.45
10310.147,13886.233,74.393
12324.917,19212.004,32.871
14043.33,19399.654,132.986
14890.294,23314.197,-9.585
15129.367,21872.178,52.636
5274.803,17663.521,-8.161
6158.191,20015.908,61.415
6927.357,16911.406,31.924
8737.336,19201.625,22.998
8877.089,15693.767,19.483
12082.073,25123.594,-2.853
13968.523,24371.354,36.743
14025.088,26805.918,68.515
15191.834,21092.982,19.099
16366.422,28007.242,87.971
5166.024,14062.678,-35.197
5896.347,14590.206,33.022
5927.866,19038.682,67.385
7075.348,21587.473,128.744
8872.608,15692.072,-44.38
9587.339,18724.576,86.15
9816.352,13830.595,117.774
12065.264,22706.051,162.281
12093.764,25120.211,44.956
12334.254,19228.309,18.499
13970.776,24363.885,43.569
14014.297,26825.66,68.387
14841.968,17805.648,-5.828
5174.622,14070.217,-17.314
6833.104,15991.386,54.472
9201.94,20080.365,-19.487
11295.043,18742.646,0.638
12080.132,16101.759,34.908
12331.336,19221.35,22.076
12504.485,25810.59,27.981
15586.854,16885.098,7.985
5485.354,17666.529,-4.043
6850.816,15971.296,24.469
7413.584,14726.561,147.176
7804.994,16665.131,23.922
7843.375,19216.832,29.988
11550.355,17231.023,61.335
12303.808,19225.643,26.073
16071.254,23991.227,51.861
7163.034,13695.688,158.32
8253.904,21642.078,73.626
11136.391,16949.203,49.753
12315.72,19235.438,9.236
14010.696,19433.211,76.259
14976.925,25518.787,81.932
15212.635,22082.531,2.709
16060.369,23999.506,43.379
16920.572,18831.689,97.362
5479.646,16394.422,-39.749
6664.563,17114.609,52.856
11129.448,16948.549,-17.936
13999.998,19422.459,113.641
16175.502,18102.637,266.502
4992.375,17659.352,85.44
6627.939,14564.029,188.809
6973.366,15706.209,251.914
7377.386,20699.238,8.616
8899.084,15787.129,39.149
10721.123,18021.031,93.266
12146.994,25158.332,103.225
12327.575,19212.512,15.799
13274.842,20081.023,53.231
16454.656,27323.898,-4.05
5602.876,20305.434,32.178
7244.433,20633.217,65.224
7677.476,24245.773,196.708
8479.688,15245.438,23.489
12329.513,19219.354,-47.524
16354.769,16713.494,80.291
7684.214,24207.139,149.52
9283.691,25138.816,260.849
10018.041,20021.486,-14.446
11207.65,18698.109,127.017
11336.892,19664.201,11.216
12332.822,19217.83,26.372
13010.123,17826.717,74.308
13409.518,27318.848,33.52
13468.393,21130.625,87.754
15062.821,19099.178,173.452
15888.03,21500.039,-16.299
16591.623,15891.854,38.315
3848.064,16760.041,121.474
7694.96,24203.227,222.557
9482.149,22458.594,37.793
10096.342,19956.316,165.518
11259.992,24566.793,-28.075
12317.186,19243.086,27.739
15886.038,21498.502,-31.76
3812.634,16727.631,55.5
10102.84,19937.959,278.791
12332.746,19216.801,110.297
13687.71,23244.387,-40.55
16044.546,26184.861,51.574
16570.303,21903.66,118.317
6445.687,18805.23,43.752
12018.766,22705.348,23.975
12324.399,19218.721,57.097
14146.794,22483.564,18.824
15100.766,20967.883,11.609
15741.877,21375.041,-12.215
16052.199,26177.967,9.432
7703.469,24222.186,246.24
8306.29,24587.623,13.798
8321.417,21500.59,158.692
11478.167,19585.805,103.805
12318.025,19217.266,58.984
5133.319,14148.455,-24.414
6624.271,14554.819,598.888
7233.547,16964.615,157.782
8557.916,15087.275,22.668
11414.205,19689.152,270.185
12319.195,19221.818,186.35
15622.089,21155.574,-21.147
16560.621,14451.585,254.315
6227.206,13813.141,4.119
6616.725,20727.482,47.209
6705.607,15896.639,71.936
7675.536,24221.592,174.194
10047.022,15363.338,-41.7
10534.306,14792.434,43.22
10780.515,19681.135,42.743
11537.432,24933.316,4.891
12491.874,23626.344,25.931
12905.061,22987.941,-11.454
13199.999,22285.111,30.735
13672.865,23212.91,-22.118
14061.695,22430.451,24.909
14800.772,17999.797,70.826
5656.187,13906.694,39.292
6622.144,20707.352,83.883
7059.387,14976.047,10.406
7627.543,22774.014,-37.105
7817.134,20316.59,-3.181
8587.785,18806.598,185.344
10208.814,13886.388,21.275
10543.968,14753.244,-3.899
11085.329,18883.418,40.483
11554.684,24944.355,9.605
11865.822,16986.725,77.477
12324.767,19216.707,17.199
13685.946,23219.793,-27.843
14806.611,17991.666,14.193
15268.619,22160.717,37.752
15621.237,20392.402,125.409
15910.9,26405.791,62.054
10560.315,14776.271,88.391
10937.512,16744.008,354.71
11840.161,16934.207,53.103
12327.346,19218.342,199.803
12802.617,20801.277,282.098
15340.041,21747.531,91.193
15562.521,16906.035,88.872
5595.507,20306.279,-4.873
7866.065,19566.682,28.966
9149.34,16447.594,27.054
11093.894,24591.402,-9.482
11981.057,17778.514,125.973
12040.263,14479.284,655.565
12770.364,20793.201,362.9
13001.562,27026.557,-12.396
15171.025,24499.752,-48.274
15326.905,21745.711,93.415
15662.368,25444.68,120.139
4545.645,18938.006,142.763
5706.978,15202.779,-19.481
7683.195,20341.82,23.763
7805.227,23275.387,23.376
7846.338,19585.682,-24.742
8197.176,18856.725,-16.407
12325.495,19219.92,170.719
13006.485,27015.67,161.606
13707.246,23214.51,12.581
13878.514,19580.135,94.688
14390.25,27051.281,114.709
15265.013,22008.221,33.551
16309.009,16704.021,72.264
5266.562,14185.518,13.447
7091.003,16682.572,116.791
7673.649,20347.064,52.391
8294.113,18990.746,-16.415
8292.969,21514.686,53.856
8742.413,22667.264,14.045
10669.183,16671.305,23.079
